class,temper_aver,prec_aver,soil_type,soil_structure,landform,corrosion_degree,Drainage_degree,soil_depth,LV2_CODE,lithoidx,FIFTH_FRTP,DMCLS,AGCLS,slope,dem
0,9.675,109.08334,9,4,3,1,2,2,320,47,14,3,6,7.75247,308.08215
0,10.35,104.75,13,4,1,2,1,2,320,7,15,3,5,15.33728,276.87778
0,10.01667,110.08334,13,4,1,2,1,2,320,47,15,2,4,19.82022,367.14566
0,9.025,111.08334,13,4,1,2,1,3,330,18,9,3,6,25.13394,690.84979
0,11.04167,107.83334,7,4,4,1,2,4,220,12,1,1,1,2.05293,80.37917
0,10.53333,103.66666,999,999,999,999,999,999,160,12,1,1,1,4.3514,141.04692
0,11.15,106.16666,13,4,1,2,1,3,330,12,9,3,6,5.61831,130.83803
0,11.14167,103.5,7,4,5,1,2,4,320,7,1,1,1,4.7489,151.8965
0,5.90833,116.41666,13,3,1,1,1,2,310,47,6,4,8,18.96519,1056.6521
0,8.68333,108.58334,13,1,1,2,1,1,320,58,4,3,6,19.71053,593.63055
0,10.4,104.41666,2,12,4,1,3,4,130,12,1,1,1,3.08485,144.84702
0,9.50833,107.33334,9,4,3,1,2,2,330,7,9,2,3,16.06616,548.63184
0,8.31667,110.08334,13,7,1,1,2,3,320,12,14,2,4,13.72029,679.62927
0,10.59167,100.75,13,4,1,2,1,3,320,12,4,3,6,11.46499,345.14496
0,11.03333,107.91666,8,4,2,2,1,3,330,12,9,2,4,7.79508,108.10385
0,9.53333,105.83334,13,4,1,2,1,3,320,12,4,3,5,4.99009,355.37637
0,9.76667,106.58334,13,4,1,2,1,2,320,7,9,2,3,22.8029,404.17065
0,10.5,104.75,7,5,3,1,2,3,220,51,9,2,3,4.3146,155.09836
0,10.71667,107.41666,13,4,1,2,1,3,320,12,4,3,6,10.75616,188.97678
0,11.325,108.16666,13,4,1,3,2,3,210,66,1,1,1,4.80234,68.20412
0,10.44167,106.33334,13,4,1,2,1,3,320,12,16,3,5,3.80725,291.37122
0,9.93333,104.66666,13,4,1,2,1,3,320,12,1,1,1,11.5154,256.97534
0,9.925,107.41666,13,4,1,2,1,2,320,53,9,3,5,21.26784,275.14899
0,10.71667,107.58334,7,4,4,1,2,4,210,47,1,1,1,9.33732,99.25977
0,11.5,97.08334,13,4,1,2,1,3,330,12,9,3,5,6.79074,161.50366
0,10.80833,109.58334,13,4,1,2,2,3,320,52,15,2,4,11.00234,139.52338
0,8.03333,109.5,13,7,1,1,2,3,320,12,9,3,6,11.37065,710.41656
0,11.15833,107.58334,7,4,4,1,2,4,220,12,1,1,1,0.20127,65.7546
0,11.26667,104.41666,999,999,999,999,999,999,320,19,1,1,1,5.09249,54.59158
0,11.75833,108.83334,999,999,999,999,999,999,110,59,1,1,1,0.33029,20.73619
0,10.50833,105.83334,2,4,4,1,3,3,210,12,1,1,1,3.96422,257.65338
0,10.04167,106.75,13,2,1,1,1,2,320,33,15,2,4,24.37008,387.48599
0,10.53333,105.08334,7,4,4,1,2,4,710,12,1,1,1,0.99055,176.83102
0,10.44167,106.41666,13,4,1,2,1,3,320,47,1,1,1,19.04995,295.33356
0,12.04167,106.5,7,1,7,1,2,4,430,66,1,1,1,1.76885,13.46814
0,10.975,108,13,4,1,2,1,3,310,47,6,2,4,15.49011,206.16029
0,5.71667,116.16666,13,3,1,1,1,2,310,47,9,4,8,20.57888,1057.51392
0,9.95,109,13,4,1,2,1,3,320,12,15,3,5,11.34566,291.82446
0,11.19167,96.41666,3,10,7,1,4,4,710,12,1,1,1,2.52713,178.3544
0,11.65,105.58334,4,10,7,1,6,2,210,12,1,1,1,1.60491,19.16702
0,10.21667,108.58334,13,4,1,2,1,3,320,12,9,2,4,14.06944,246.64555
0,11.25833,106.66666,3,10,7,1,4,4,210,66,1,1,1,0.12762,73.1588
0,9.65833,107.83334,13,4,1,2,1,3,320,12,14,2,3,17.67402,382.55377
0,8.20833,110.08334,13,1,1,2,1,1,310,58,9,4,7,17.61688,936.53302
0,10.93333,106.91666,13,4,1,2,2,3,330,47,9,2,3,10.13089,149.1217
0,7.65,113.5,13,1,1,2,1,1,310,44,15,3,6,21.67617,979.16095
0,6.59167,116.41666,13,4,1,2,1,1,310,63,9,3,6,35.29953,1219.5448
0,10.53333,99,13,1,1,2,1,1,330,12,9,3,5,15.6436,344.69849
0,10.925,105.83334,13,4,1,2,1,3,330,12,9,3,6,13.12971,153.66597
0,8.34167,110.66666,999,999,999,999,999,999,320,4,9,3,6,13.54547,725.06158
0,11.35833,108,4,10,7,1,6,2,220,66,1,1,1,0.46341,50.89957
0,10.46667,103.41666,13,4,1,2,1,2,610,33,19,1,1,10.65885,320.97913
0,10.69167,107.08334,13,4,1,2,1,3,330,50,9,3,5,12.99875,232.49921
0,11.55833,107.5,8,7,2,2,2,3,210,47,1,1,1,2.66781,31.35477
0,8.975,109.41666,13,4,1,2,1,2,320,7,6,3,5,27.80781,588.05365
0,10,106.41666,13,4,1,2,1,3,330,12,4,3,6,30.17195,324.7796
0,10.91667,105.5,7,5,3,1,2,3,210,34,1,1,1,9.17982,147.55176
0,8.925,109.5,13,4,1,2,1,3,320,12,14,3,5,9.9267,492.30557
0,11.19167,104.83334,13,4,1,2,1,2,320,12,16,3,6,1.08364,118.54758
0,10.08333,106.08334,13,4,1,2,1,2,320,7,9,2,4,3.63434,356.07669
0,8.175,110.75,13,2,1,1,1,2,330,4,9,3,5,24.76886,778.45819
0,10.45,105.16666,13,4,1,2,1,2,320,7,14,2,4,7.58113,282.87592
0,10.825,104.33334,2,4,5,1,3,4,330,7,15,3,5,7.37398,216.95479
0,8.15,110.16666,13,4,1,2,1,2,220,68,9,3,5,12.03495,496.76865
0,11.04167,107.33334,13,7,1,2,2,3,320,12,9,3,5,7.6966,75.02242
0,10.00833,108.66666,13,4,1,2,1,3,320,12,14,3,6,20.38068,370.50235
0,10.625,105.41666,7,5,3,1,2,3,220,66,1,1,1,0.36799,72.32619
0,11.28333,106.91666,7,4,4,1,2,4,120,47,1,1,1,3.3535,63.17117
0,10.38333,105.58334,13,9,1,1,2,3,220,7,19,1,1,7.8666,250.75874
0,9.375,109.5,3,4,5,1,3,2,220,47,1,1,1,6.34124,371.73355
0,10.625,107.83334,13,4,1,2,2,3,330,47,13,3,5,5.69603,139.9511
0,10.05,109.91666,13,4,1,2,1,2,310,47,6,3,6,14.9348,252.7049
0,11.45833,105.83334,13,1,1,2,1,1,320,47,14,2,3,12.86923,119.28173
0,11.66667,106,3,10,7,1,4,4,220,66,1,1,1,0.07149,22.30808
0,11.625,108.91666,999,999,999,999,999,999,710,1,1,1,1,1.18213,45.4393
0,8.56667,113.66666,13,4,1,2,1,2,310,56,6,4,7,24.69419,795.56439
0,9.98333,104.08334,13,4,1,2,1,2,320,51,9,2,4,14.58964,238.48997
0,9.05,107.16666,13,2,1,1,1,2,330,4,9,3,6,31.45045,549.03906
0,10.05833,111.08334,13,4,1,2,1,3,310,52,6,3,5,2.45089,391.58109
0,10.06667,110.83334,7,4,4,1,2,4,310,47,6,3,6,11.79259,347.87469
0,10.53333,99,13,1,1,2,1,1,330,12,9,2,4,9.60007,418.78433
0,9.53333,108.5,13,4,1,2,2,2,310,42,6,3,6,12.31917,539.65332
0,7.75833,112.16666,7,4,4,1,2,4,320,12,8,1,1,3.60196,790.08081
0,9.75833,105.5,13,4,1,2,1,3,330,12,14,2,4,19.55458,277.78876
0,9.40833,109,13,4,1,2,1,3,320,54,15,3,6,10.60815,400.81699
0,11.29167,104.16666,999,999,999,999,999,999,620,1,9,3,5,6.19751,144.66055
0,10.875,107.58334,13,4,1,2,1,3,310,12,6,2,4,9.44629,218.8746
0,7.98333,111.16666,9,1,7,1,1,1,420,12,19,1,1,2.99104,721.55396
0,10.78333,107.25,7,4,5,1,2,4,110,12,1,1,1,2.02948,148.87482
0,9.74167,108.83334,13,4,1,2,1,2,310,47,15,3,6,17.56938,233.85973
0,9.56667,107.25,13,4,1,2,1,3,320,23,4,3,6,17.96177,483.3533
0,9.11667,108.58334,13,4,1,2,1,2,320,33,9,3,5,25.77508,605.6264
0,7.75,112.66666,13,4,1,2,1,3,310,47,6,3,6,29.21659,754.70325
0,10.60833,107.16666,13,4,1,2,2,3,320,47,14,3,5,14.60599,87.41887
0,11.73333,106.25,1,11,8,1,4,4,210,66,1,1,1,0.67235,8.75171
0,10.88333,106.16666,13,1,1,2,1,1,320,66,1,1,1,22.59548,95.74532
0,9.75833,109.66666,13,4,1,2,1,3,320,47,9,2,4,12.26358,373.1926
0,10.35,108.66666,13,4,1,2,2,3,320,47,6,2,4,11.09681,174.65111
0,9.48333,106.5,13,4,1,1,2,2,320,12,6,3,5,19.73706,452.20596
0,10.30833,108.5,13,4,1,2,1,3,310,12,9,3,6,12.07733,260.89029
0,11.74167,105,1,10,4,1,4,4,220,47,1,1,1,5.33722,21.34958
0,10.09167,104.58334,13,4,1,2,1,2,320,5,15,3,5,8.21598,308.9447
0,7.075,116.16666,13,2,1,2,1,1,310,64,6,4,7,28.64603,1109.95471
0,8.24167,108.16666,13,4,1,1,2,2,310,47,9,4,7,18.34281,658.98914
0,8.71667,109.75,13,4,1,2,1,3,330,47,9,3,5,9.92928,497.47809
0,8.625,112.66666,13,4,1,2,1,3,310,8,6,4,7,18.89402,741.60895
0,8.13333,112.33334,13,1,1,2,1,1,310,58,6,4,7,17.93816,835.2843
0,11.175,108.33334,13,4,1,2,1,3,320,52,15,3,5,16.47061,120.33012
0,11.03333,106.41666,3,10,4,1,4,4,310,47,16,3,5,6.40126,108.57837
0,10.125,103.5,13,2,1,1,1,2,330,5,15,3,6,2.70319,242.59824
0,9.40833,107.41666,13,4,1,2,1,3,310,58,6,3,5,21.53942,669.57214
0,7.825,115.16666,13,4,1,2,1,3,320,47,15,3,6,11.69008,836.99054
0,7.75,110.75,13,3,1,1,1,2,310,47,15,3,6,19.86192,857.61572
0,9.46667,108.58334,13,4,1,2,1,3,310,18,15,2,4,14.92133,613.3103
0,11.09167,107.33334,13,4,1,2,1,3,320,12,1,1,1,4.44918,77.08858
0,11.11667,106.91666,3,10,4,1,4,4,210,12,1,1,1,3.47654,95.66531
0,7.775,113.91666,999,999,999,999,999,999,330,47,6,4,7,25.57463,668.72711
0,9.61667,107.25,13,4,1,2,1,2,320,7,9,2,4,10.06764,390.01999
0,9.425,109.25,13,4,1,2,1,3,320,12,4,3,6,13.34949,467.79871
0,8.74167,109.75,13,4,1,2,1,3,320,50,15,3,6,18.90719,647.13684
0,11.18333,105.5,7,4,4,1,2,4,430,12,14,2,3,6.88099,144.16997
0,11.01667,97.08334,7,4,4,1,2,4,320,12,15,2,4,2.95566,240.61911
0,9.21667,110.33334,13,4,1,2,1,3,330,47,15,3,5,14.71109,557.30823
0,9.48333,108.83334,13,4,1,2,1,3,330,47,15,4,7,17.18197,349.53168
0,9.39167,110.33334,13,4,1,2,1,3,330,12,6,3,5,6.18807,452.4689
0,10.63333,105.5,13,1,2,2,2,3,320,18,9,4,7,18.89122,422.95163
0,7.03333,112.5,13,4,1,1,1,2,330,68,9,4,7,20.59517,946.23792
0,11.31667,108.41666,1,10,7,1,4,4,210,12,1,1,1,1.5828,51.77178
0,8.89167,109.75,13,4,1,2,1,2,310,7,6,3,5,27.29103,687.45697
0,9.9,105.91666,13,4,1,2,1,2,320,33,4,3,5,14.38142,391.92026
0,9.6,109.25,9,4,5,1,2,2,150,47,1,1,1,2.95299,344.5657
0,10.875,106.25,13,4,1,2,1,3,320,49,9,3,6,5.11604,208.13487
0,10.93333,109,10,5,6,1,2,3,210,66,1,1,1,0.68768,113.86017
0,6.74167,120.91666,13,4,1,2,1,3,310,44,6,4,7,4.33662,1286.04297
0,8.43333,109.33334,9,4,3,1,2,2,220,68,1,1,1,12.79202,513.63702
0,7.14167,111.41666,13,1,1,2,1,1,320,47,6,3,6,11.84907,895.99274
0,10.50833,105.08334,2,4,5,1,3,4,320,7,4,2,4,14.66149,289.35318
0,10.43333,107.75,9,1,3,1,2,2,110,12,1,1,1,3.56298,220.33502
0,10.14167,105.75,10,5,3,1,2,3,220,7,1,1,1,9.57207,316.33539
0,10.725,100.5,13,4,1,2,1,3,320,12,15,2,4,7.38579,295.59131
0,10.46667,102.08334,13,4,1,2,1,3,320,12,4,3,5,12.43681,360.33667
0,10.64167,105.91666,13,1,2,2,2,3,320,18,4,3,5,13.21193,342.24435
0,6.74167,116.25,13,4,1,2,1,2,320,9,15,3,5,19.65733,1111.73511
0,9.59167,106.5,13,4,1,2,1,3,620,12,1,1,1,12.22536,290.71851
0,10.70833,107.83334,13,4,1,2,2,3,310,47,1,1,1,9.501,208.1176
0,9.55,111.66666,13,1,1,2,1,1,310,12,6,3,5,14.65853,430.90353
0,11.4,105.08334,1,12,6,1,3,4,210,66,1,1,1,0.40936,58.59272
0,8.40833,110.91666,13,4,1,2,1,3,320,63,9,4,7,24.3273,861.40857
0,10.01667,106.16666,13,4,1,2,1,2,320,51,15,2,3,10.98824,263.66034
0,11.30833,108,13,4,1,2,1,3,110,66,1,1,1,1.51977,58.39469
0,6.06667,116,13,4,1,2,1,2,310,68,6,4,7,28.69051,1220.99902
0,11.7,106.5,4,10,4,1,6,2,220,12,16,2,4,1.8418,31.44213
0,7.85833,115.58334,13,4,1,2,1,3,330,12,6,3,5,26.21876,760.36188
0,10.90833,103,13,4,1,2,1,2,320,10,4,3,6,32.53693,258.32541
0,11.79167,104.41666,,,,,,,710,47,1,1,1,0.06779,3.1448
0,7.875,111.66666,13,7,1,1,2,3,320,12,9,4,7,24.48464,797.99213
0,8.075,112.41666,13,2,1,1,1,2,310,33,6,3,5,6.55134,828.59064
0,10.10833,108.5,13,4,1,2,1,3,320,12,4,4,7,13.34703,379.6839
0,9.46667,106.08334,13,4,1,2,1,3,320,12,9,2,4,9.02676,377.9574
0,12.16667,110.58334,8,5,2,2,2,3,130,47,1,1,1,0.96358,20.99772
0,10.09167,105.91666,13,4,1,2,1,2,320,7,4,3,5,12.58426,347.96738
0,10.54167,107.16666,13,1,2,2,2,3,220,34,9,3,6,7.08927,196.79826
0,10.125,108.33334,13,4,1,2,1,3,330,12,9,3,5,13.53257,288.16241
0,9.95833,107.16666,13,1,1,2,1,1,330,53,15,3,6,15.91324,227.02887
0,11.06667,107.66666,7,4,4,1,2,4,110,12,1,1,1,0.31438,79.51098
0,9.95,108,9,1,3,1,2,2,430,43,1,1,1,6.58549,182.41003
0,10.425,99.5,13,4,1,2,2,3,310,30,15,2,4,22.91935,469.05051
0,8.24167,111.25,13,9,1,1,2,3,320,9,7,1,1,17.20224,639.02081
0,8.63333,109.33334,13,7,1,1,2,3,320,12,4,4,8,6.08775,573.0379
0,9.70833,106.16666,13,4,1,1,2,2,330,12,6,2,4,9.1576,300.11218
0,9.46667,110.16666,13,4,1,2,2,3,310,47,6,3,6,11.18695,282.77237
0,10.05,108.25,13,4,1,2,1,2,320,51,14,3,5,13.58504,259.94864
0,10.7,104.41666,13,9,1,1,2,3,320,7,15,3,5,9.76054,169.58673
0,10.09167,108.83334,13,4,1,2,1,2,320,47,13,2,3,13.68449,263.71591
0,6.88333,113,13,3,1,1,1,2,330,12,6,3,6,18.50548,959.1076
0,8.8,109.33334,13,4,1,2,1,2,320,68,9,3,6,20.6329,692.34119
0,7.35,111.83334,13,4,1,2,1,2,330,68,6,3,6,35.71517,912.539
0,10.58333,107.33334,13,4,1,2,1,3,320,12,15,3,6,4.79799,131.57494
0,11.06667,108.83334,13,4,1,2,2,3,320,47,9,2,4,3.36146,144.08784
0,10.275,107.58334,8,4,3,1,2,3,210,12,1,1,1,2.879,288.69791
0,10.96667,106,13,1,2,2,2,3,330,34,4,3,5,23.29264,174.34616
0,8.1,110.91666,13,2,1,2,1,2,310,33,6,3,6,23.1379,852.43732
0,10.84167,106.41666,13,4,1,2,1,3,330,12,9,3,6,6.57919,223.11673
0,10.76667,108.41666,999,999,999,999,999,999,220,66,1,1,1,2.45915,103.05801
0,11.44167,104.91666,7,1,7,1,2,4,220,12,1,1,1,0.19277,56.48505
0,10.79167,101.5,13,4,1,2,1,3,330,12,9,3,5,5.7115,256.91324
0,8.075,110.75,13,5,1,1,2,3,320,12,4,3,6,10.97038,731.29065
0,10.05,108.25,13,4,1,2,1,2,310,47,14,3,6,14.00467,345.80945
0,10.76667,107.75,13,4,1,2,1,3,210,47,1,1,1,6.08541,157.1066
0,10.225,108.58334,13,4,1,2,1,3,310,12,6,3,6,11.9109,342.12048
0,9.04167,108.91666,13,4,1,2,1,3,330,5,6,2,4,16.01112,522.22955
0,10.825,105.58334,8,4,2,2,1,3,220,36,1,1,1,4.76351,202.37234
0,9.55833,107.33334,13,4,1,2,1,2,330,64,9,3,5,26.83316,568.54657
0,8.95833,110.16666,999,999,999,999,999,999,320,12,4,3,6,11.40972,592.37018
0,10.65833,106.91666,13,4,1,2,1,3,220,34,1,1,1,5.87082,199.27702
0,10.21667,106.25,13,4,1,2,1,2,310,42,6,3,5,10.57022,127.55956
0,11.375,99.41666,8,5,2,2,2,3,320,12,4,3,5,1.42731,178.56267
0,11.66667,109.25,4,10,4,1,6,2,330,47,9,3,5,2.10769,44.81091
0,10.64167,107.08334,3,5,4,1,3,3,220,12,4,3,5,10.55593,176.18633
0,10.98333,98.33334,13,4,1,2,1,3,320,12,15,1,2,5.5395,242.59566
0,11.1,107.33334,8,7,2,2,2,3,220,12,1,1,1,1.98435,85.27628
0,10.66667,105.66666,13,5,1,2,2,3,220,39,4,3,6,21.03654,263.50494
0,10.59167,107.83334,8,7,2,2,2,3,330,12,6,3,5,9.46558,204.79497
0,8.925,109.91666,13,4,1,2,1,3,320,53,15,2,4,15.90493,537.5661
0,11.28333,107.75,7,4,4,1,2,4,210,56,1,1,1,1.73194,36.41741
0,7.56667,113.08334,13,2,1,2,1,2,330,33,15,2,4,18.27194,785.18939
0,10.81667,98.83334,13,4,1,2,1,3,320,12,15,2,4,10.38242,263.70099
0,11.73333,105.75,8,5,2,2,2,3,220,12,1,1,1,2.10351,22.08591
0,11.41667,97.33334,7,4,4,1,2,4,330,12,1,1,1,4.11258,169.23186
0,10.8,104.83334,7,4,5,1,2,4,320,7,1,1,1,5.13369,223.3293
0,10.76667,106.16666,7,4,4,1,2,4,210,12,1,1,1,1.86227,91.4442
0,6.625,113.66666,13,3,1,1,1,2,330,12,9,4,7,11.54265,1039.41541
0,9.5,108,13,4,1,2,1,2,330,51,15,2,3,16.33801,347.56799
0,10.74167,107.08334,13,4,1,2,1,3,210,34,1,1,1,2.15414,202.24663
0,11.43333,99.58334,13,4,1,2,1,3,220,12,1,1,1,2.5791,187.52852
0,7.68333,112.66666,13,5,1,2,2,3,320,33,15,2,4,12.27576,912.78894
0,9.01667,108.91666,13,4,1,2,1,2,320,64,15,1,2,16.45768,673.29755
0,9.1,107.08334,13,4,1,2,1,3,320,15,6,3,5,13.58323,383.40048
0,11.54167,107.25,13,4,1,2,2,2,320,12,1,1,1,6.72223,91.62688
0,11.73333,106.41666,3,10,8,1,4,4,210,66,1,1,1,0.05982,5.5933
0,8.725,110.16666,13,5,1,2,2,3,310,10,6,3,5,24.7883,635.79962
0,10.81667,104.75,13,2,1,1,1,2,320,7,4,3,6,18.0869,233.53267
0,11.1,106.33334,2,5,7,1,3,4,210,66,1,1,1,3.72527,51.8318
0,11.225,108.16666,3,10,4,1,4,4,220,12,1,1,1,2.38452,68.59216
0,10.46667,107.75,13,4,1,2,1,3,320,47,14,2,3,14.63227,265.03824
0,10.45,109.41666,13,4,1,2,1,3,310,47,6,3,5,19.16483,181.37112
0,10.16667,107,13,4,1,2,1,2,320,47,15,3,5,5.23583,193.90764
0,11.25,99.33334,13,4,1,2,1,3,210,12,1,1,1,0.55878,176.6604
0,10.79167,108.33334,13,3,1,2,1,1,310,56,6,2,4,17.63679,257.10629
0,8.08333,111.08334,9,4,3,1,2,2,320,50,15,3,5,13.26607,622.90363
0,11.38333,107.91666,13,4,1,3,2,3,120,52,1,1,1,6.78942,85.6774
0,9.55833,107.66666,9,4,3,1,2,2,320,60,9,2,4,16.51874,568.13434
0,10.65833,110.58334,9,1,3,1,2,2,310,47,15,3,6,10.40814,202.66611
0,9.25,105.33334,13,4,1,1,2,2,320,12,15,3,5,7.09428,387.62894
0,8.7,109.08334,13,4,1,2,1,3,330,58,9,3,5,23.08188,568.40448
0,11.34167,105.25,3,10,7,1,4,4,210,66,1,1,1,0.3318,57.18278
0,11.7,105.58334,3,10,7,1,4,4,160,66,1,1,1,0.20035,66.90491
0,10.86667,106.91666,7,4,4,1,2,4,210,12,1,1,1,4.75873,100.0204
0,11.09167,106,7,4,4,1,2,4,210,66,1,1,1,1.81055,32.14063
0,10.53333,105.08334,13,4,1,2,1,3,330,12,14,2,4,8.37784,205.71393
0,11.69167,109.25,7,1,7,1,2,4,210,66,1,1,1,0.74252,30.80535
0,5.89167,120.75,13,4,1,2,1,2,310,64,6,3,6,17.83903,1265.06812
0,8.325,110.08334,13,4,1,2,2,2,310,63,6,3,5,11.78254,700.85278
0,11.43333,106.41666,13,4,1,2,1,3,330,12,9,2,4,14.17326,134.21523
0,10.56667,109.16666,9,1,3,1,2,2,320,12,19,1,1,19.92285,181.946
0,11.175,107.75,8,7,2,2,2,3,320,12,16,2,4,5.57628,72.68256
0,11.03333,105.08334,13,1,1,2,2,3,220,36,1,1,1,8.02139,138.41441
0,10.58333,107.16666,13,4,1,2,1,2,320,47,15,2,4,9.81235,185.4491
0,10.55833,108.91666,8,7,2,2,2,3,310,47,16,3,6,14.43479,205.97253
0,10.53333,105.83334,13,4,1,2,1,3,320,12,9,3,6,9.55045,316.37805
0,10.43333,107.5,13,1,1,2,1,1,310,66,15,3,5,20.46963,166.81882
0,10,107.08334,7,4,5,1,2,4,320,7,15,2,4,11.84186,333.91992
0,7.40833,114.58334,13,4,1,2,1,2,620,68,6,4,7,10.80174,1049.66248
0,11.19167,107.66666,3,10,4,1,4,4,210,66,1,1,1,0.46627,48.90133
0,9.15833,107.75,13,4,1,1,1,1,330,12,6,3,5,19.17232,571.74738
0,7.875,115.83334,13,2,1,1,1,2,310,7,15,2,4,20.40556,784.41669
0,8.16667,110.66666,13,2,1,1,1,2,330,38,6,2,4,6.78536,667.48303
0,8.70833,110.66666,13,4,1,2,1,3,320,12,4,3,6,11.75099,650.71643
0,6.21667,119.5,13,4,1,2,1,2,430,9,15,1,2,12.03799,1245.70044
0,8.2,110.75,9,4,3,1,2,2,320,23,15,2,3,10.15269,680.63593
0,9.19167,108.41666,13,4,1,2,1,2,320,7,9,3,5,14.03814,425.3461
0,10.89167,109.08334,13,1,1,2,1,1,310,12,6,3,5,3.97807,204.58276
0,10.35,108.08334,13,4,1,2,1,3,310,12,6,3,6,10.96215,206.24196
0,9.76667,102.5,7,4,4,1,2,4,210,12,1,1,1,3.30781,243.26642
0,9.23333,108.25,13,4,1,2,1,2,330,40,4,3,6,27.15108,405.88596
0,9.38333,105.08334,13,4,1,1,2,2,330,12,9,3,6,14.63778,400.96579
0,11.875,112.08334,3,4,4,1,4,4,110,12,1,1,1,1.68733,41.33823
0,10.89167,107.16666,13,4,1,2,2,3,410,47,9,4,7,5.19032,123.37434
0,8.70833,109.08334,13,2,1,1,1,2,330,5,4,3,6,19.26593,670.22821
0,10.6,105.5,13,4,1,2,1,2,310,43,14,3,5,8.43643,120.83109
0,10.75,107.91666,13,4,1,2,1,3,320,12,9,2,4,14.08565,145.53198
0,9.01667,109,13,1,1,2,1,1,330,50,6,3,5,14.20973,592.54004
0,10.76667,105.41666,13,5,1,2,2,3,330,37,9,3,6,25.17812,295.0863
0,11.15833,98.83334,13,4,1,2,1,3,220,12,1,1,1,6.13203,207.26108
0,9.15833,111.58334,13,4,1,2,1,2,430,47,15,3,6,23.759,473.92584
0,9.775,111.75,13,4,1,2,1,3,310,47,6,3,6,11.89767,464.05106
0,10.35833,106.16666,10,5,3,1,2,3,320,7,9,2,4,18.65396,310.61102
0,10.61667,107.58334,9,4,5,1,2,2,210,47,1,1,1,11.74551,167.33388
0,8.50833,109.91666,13,1,1,2,1,1,310,44,15,3,6,33.80212,800.0127
0,11.19167,107.25,4,10,7,1,6,2,320,66,1,1,1,2.30273,63.01516
0,10.125,106.16666,13,4,1,2,1,2,220,7,7,1,1,13.77442,405.00677
0,12.11667,114.08334,8,4,2,2,2,3,110,12,1,1,1,4.57057,58.23722
0,11.15833,99,13,4,1,2,1,3,220,12,1,1,1,0.51074,182.03282
0,9.55,110.41666,13,4,1,2,1,3,310,12,6,4,7,5.84345,499.89178
0,9.9,106.5,13,4,1,2,1,3,320,12,4,3,5,13.59898,297.53827
0,11.14167,106.25,8,7,2,2,2,3,220,12,10,1,1,3.45562,111.46082
0,10.14167,105.5,13,5,1,2,2,3,220,33,1,1,1,29.84632,350.70724
0,9.36667,111.33334,13,4,1,2,1,3,330,12,6,3,5,13.40205,408.02826
0,7.275,111.91666,13,3,1,1,1,2,310,47,6,4,7,21.5935,904.99011
0,11.825,106.91666,8,5,4,1,2,4,160,47,1,1,1,0.54787,12.47208
0,11.15,107.66666,8,7,2,2,2,3,210,66,1,1,1,1.45417,59.99715
0,11.39167,98.33334,13,4,1,2,1,3,330,12,9,2,4,6.92973,190.40372
0,10.55,104.83334,13,2,1,1,1,2,320,7,4,3,5,12.15016,310.91931
0,10.25833,108.5,8,4,2,2,2,3,330,34,9,3,5,11.07585,246.9274
0,6.96667,113.33334,13,3,1,1,1,2,310,12,6,4,7,14.70733,1029.20215
0,12.28333,112.25,10,5,6,1,2,3,220,12,4,4,7,3.44615,33.78239
0,10.09167,109.25,13,4,1,2,1,3,330,12,9,3,5,13.50434,177.72905
0,8.175,114.08334,13,4,1,2,1,3,310,47,6,3,6,23.81567,871.68768
0,10.24167,106.58334,7,4,4,1,2,4,210,42,14,2,4,10.54704,144.34155
0,7.95,110.25,11,4,3,1,2,2,320,64,9,3,6,17.79207,720.93317
0,8.425,110.41666,13,4,1,1,1,2,330,64,4,4,7,19.84777,766.41016
0,8.625,110.5,13,4,1,2,1,3,310,63,6,3,6,22.24752,907.8183
0,9.875,107.83334,13,4,1,2,1,3,330,47,15,2,4,22.23135,356.97739
0,9.23333,110,13,4,1,2,1,3,330,47,15,3,6,18.08997,542.75958
0,7.29167,114.33334,13,3,1,1,1,2,330,50,6,4,7,22.66984,909.01282
0,11.00833,105.83334,13,4,1,2,1,2,320,20,9,2,4,6.9802,150.26431
0,8.6,109.58334,13,4,1,2,1,3,320,12,9,3,5,17.30346,547.38519
0,8.63333,109.83334,13,1,1,2,1,1,330,50,6,3,6,15.45513,663.89215
0,10.8,106.66666,7,5,3,1,2,3,330,12,9,2,4,8.79427,134.76756
0,10.275,107.75,13,4,1,2,2,3,320,42,9,2,4,10.32236,175.4886
0,10.45,107.83334,13,4,1,2,1,3,310,12,16,3,5,10.50408,228.3947
0,7.33333,114.91666,13,1,1,2,1,1,310,63,6,4,7,11.14681,1179.31018
0,9.175,105.83334,13,4,1,2,1,3,320,12,14,2,3,13.73874,387.37402
0,11.93333,108.25,8,7,2,2,2,3,110,47,1,1,1,1.47787,28.09761
0,10.18333,107.83334,3,4,5,1,3,2,320,47,15,3,5,13.63593,220.09518
0,11,107.83334,13,4,1,2,1,2,320,47,14,2,3,12.74662,115.56098
0,11.8,109.58334,13,4,1,2,1,3,230,47,1,1,1,0.62717,26.06164
0,10.85833,106.58334,13,4,1,2,1,3,210,34,1,1,1,8.95146,133.46596
0,9.53333,107.25,9,1,3,1,2,2,320,23,9,3,6,26.97097,362.22382
0,11.69167,110,13,4,1,2,2,3,110,12,1,1,1,1.46198,30.11341
0,11.11667,107.33334,999,999,999,999,999,999,130,66,1,1,1,2.14291,81.26357
